number,comment,label
1364957354085789703,🎥 فيديو | عكاظ ترصد بدء التطعيم بلقاحات كورونا في محافظة حفر الباطن في مركز اللقاحات بجامعة الحفر تصوير | نايف الشريهي مونتاج | رانيا الحارثي Huss ان تكون اولا تطبيق عكاظ,neutral
1366421922758742020,معالي رئيس جامعة الحدود الشمالية يدشن مركز لقاحات كورونا (كوفيد 19) في الجامعة,neutral
1366447955050442752,جامعة الجوف توقع اتفاقية مع وزارة الصحة لإنشاء مركز تقديم لقاحات فيروس كورونا (كوفيد - 19) نتعاون مانتهاون لقاحك أمانك علاقة الجامعة بالمجتمع,neutral
1366450523033976840,جامعة الملك سعود تسعد في استقبال طلبة ومنسوبي الجامعة وذويهم لتلقي اللقاح ضد فيروس كورونا كوفيد ١٩ للراغبين في تسجيل موعد,neutral
1366481526335156224,إعلان تعلن جامعة تبوك -مركز الخدمات الطبية - عن توفر لقاح كورونا لجميع منسوبي الجامعة والطلاب والطالبات والمواطنين والمقيمين وذلك بمقر مركز الخدمات الطبية بالمدينة الجامعية التسجيل عبر تطبيق صحتي Tabuk,neutral
1366673169915015169,رئيس جامعة جازان يدشن مركز لقاحات كورونا بالمستشفى الجامعي يضم المركز 105 عيادات ويعمل بطاقة استيعابية تصل إلى 6 آلاف جرعة يوميا عبر,neutral
1366726940057559043,يعلن مستشفى الملك عبدالله الجامعي عن بدء التسجيل لأخذ لقاح كوفيد-19 لمنسوبي جامعة الأميرة نورة وذويهم وذلك بالتسجيل بالرابط أدناه,neutral
1367194485936033793,عاجل تعمل بعض الجامعات لتخصيص لقاح فيروس كورونا لخدمة منسوبي ومنسوبات الجامعة وذويهم لسرعة العودة إلى المقاعد الدراسة حضوريا وبشكل أسرع,neutral
1367550916031823874,جامعة جازان تطلق خدمة لقاحات كورونا داخل السيارات - صحيفة نزاهة الإلكترونية,neutral
1368166956822585357,جامعة تبوك تفتتح المرحلة الأولى من مركز لقاحات كورونا لاستقبال المستفيدين من منسوبي الجامعة وأعضاء هيئة التدريس عبر,neutral
1368902855973867520,خلال تدشينه مركز التحصين ضد فيروس كورونا معالي رئيس جامعة القصيم يطلع على مراحل أخذ اللقاح واستقبال المتقدمين بالمدينة الطبية بالجامعة وسعادة وكيل الجامعة يتلقى الجرعة الأولى للقاح,neutral
1369043775675371522,جامعة الملك عبدالعزيز تخصص 48 عيادة للقاحات كورونا للمواطنين والمقيمين,neutral
1369364880105615367,⭕ جامعة الملك عبدالعزيز تخصص 48 عيادة للقاحات كورونا لمزيد من التفاصيل 👇 أخبار اليوم صحف اخبار جده جده الان,neutral
1370697096907657218,لنتقارب بدون خوف ونجتمع بدون تباعد ونعود للحياة الطبيعية بإذن الله خذ الخطوة خذ اللقاح عبر تطبيق صحتي جامعة نجران نعود بحذر,neutral
1371455186166816769,94m اوكسفورد هذي جامعة بريطانية في لندن اخترعت اللقاح تعاونت مع شركة استرازينكا السويدية و مع مصنع سيروم الهندي للمساعدة في توزيع اللقاح للعالم,neutral
1371492721932783619,دعما لجهود وزارة الصحة وتماشيا مع توجهات الوطن🇸🇦 مركز لقاحات كوڤيد-19 في جامعة الملك سعود يفتح أبوابه لاستقبال جميع المواطنين والمقيمين ابتداء من اليوم التسجيل متاح عبر تطبيق صحتي خذ الخطوة و تحصن,neutral
1371725559265333248,تدشين مركز لقاحات “كورونا” في المدينة الأكاديمية الطبية بجامعة الإمام عبدالرحمن,neutral
1371733862670344193,جامعة الجوف تعلن عن بدء استقبال طلبات الحصول على لقاح كورونا في مركز تقديم اللقاحات في المدينة الجامعية لجميع منسوبي الجامعة من طلاب وأعضاء هيئة التدريس والموظفين وذويهم رابط الخدمة,neutral
1371770310417117188,جامعة الإمام عبد الرحمن بن فيصل تدشن مركز اللقاحات بمستشفى الجامعة اخبار السعودية,neutral
1371949312096239620,وزير التعليم يتفقّد مركز تقديم لقاحات كوفيد-19 بـ جامعة الملك سعود ويشيد بمستوى الخدمة المقدمة للمستفيدين,neutral
1372485416985710592,استعدادات فريق التطوع الصحي اليومية من طلاب و طالبات الكليات الصحية بـ جامعة الملك سعود لاستقبال المراجعين لمركز لقاحات كوفيد-19 بالجامعة,neutral
1372551494281609220,رئيس جامعة الجوف يدشن مركز لقاحات كورونا (كوفيد-١٩) بالمدينة الجامعية لمنسوبي الجامعة وذويهم لقاحك أمانك,neutral
1372592443749720068,رئيس جامعة الجوف يدشن مركز لقاحات كورونا بالمدينة الجامعية واس عام,neutral
1372943199614996480,خذ الخطوة وبادر لأخذ اللقاح في مركز لقاح كوفيد 19 بـ جامعة الملك سعود,neutral
1373938413636816897,بالتعاون مع المدينة الطبية بـ جامعة الملك سعود تعلن عمادة السنة الأولى المشتركة عن مبادرة تقديم لقاح كورونا لطلبة العمادة دون الحاجة لموعد مسبق وذلك اعتبارا من يوم غد الاثنين ولمدة ٣ أيام,neutral
1374757282655961091,الشيمبانزي و أسترازينكا وأشياء أخرى تم تطوير اللقاح في معهد جنر في جامعة أكسفورد والذي سمي على إسم إدوارد جنر أبو اللقاحات والذي لاحظ في نهاية القرن الثامن عشر أن الفتيات حالبات اللبن لايصبن بالجدري الخبيث بعد إصابتهن بجدري البقر الخفيف,neutral
1376104416210788352,♦️تعليم ll لقاحات شاهد ماذا قال نائب المشرف على مركز الخدمات الطبية بجامعة بيشة أ ياسر العتيبي لقناة الإخبارية عن جهود الجامعة و المركز في حملة التحصين ضد كورونا,neutral
1376451446732951555,عيادتان بطواقم طبية مؤهلة لاستقبال المتحدثين بلغة الإشارة في مركز اللقاحات بجامعة الملك عبدالعزيز بـ جدة,neutral
1376515555008638984,أخبار السعودية | جامعة المجمعة تدشن مركزا للقاح بطاقة استيعابية تصل إلى 5الألف شخص,neutral
1376525532850978817,مركز اللقاحات ب جامعة الملك عبدالعزيز يفتتح عيادتان مؤهلة بطواقم طبية لاستقبال المتحدثين بلغة الإشارة sa media,neutral
